Timestamp, Accel x, Accel y, Accel z, Gyro x, Gyro y, Gyro z,Mag x,Mag y,Mag z,Light Intensity
258,,,,-0.681935,-0.196055,0.297592,,,,
261,-0.569017,6.539917,6.273355,,,,,,,
261,,,,-0.727741,-0.243991,0.2912,,,,
260,,,,,,,31.71059,-68.641884,-55.574318,
263,-0.502009,6.563733,6.287524,,,,,,,
263,,,,-0.776743,-0.294059,0.282678,,,,
266,,,,-0.827876,-0.350518,0.267765,,,,
266,-0.425428,6.587548,6.197786,,,,,,,
268,-0.415856,6.520867,6.131663,,,,,,,
268,,,,-0.880074,-0.414434,0.258177,,,,
271,-0.401498,6.497052,6.07971,,,,,,,
270,,,,,,,31.178898,-67.664093,-56.627388,
271,,,,-0.935468,-0.479415,0.244329,,,,
273,-0.296199,6.454186,6.01831,,,,,,,
273,,,,-0.994057,-0.557179,0.233676,,,,
276,-0.248336,6.425608,5.947464,,,,,,,
276,,,,-1.053712,-0.636008,0.223024,,,,
278,,,,-1.117628,-0.720164,0.21024,,,,
278,-0.186114,6.349401,5.829388,,,,,,,
281,,,,-1.18687,-0.809646,0.195327,,,,
280,,,,,,,30.793621,-67.076378,-57.064308,
281,-0.138251,6.292246,5.782158,,,,,,,
283,-0.066456,6.244617,5.720759,,,,,,,
283,,,,-1.257177,-0.902324,0.184674,,,,
286,,,,-1.331746,-1.000329,0.16763,,,,
286,-0.037739,6.16841,5.711312,,,,,,,
288,0.053201,6.158884,5.574345,,,,,,,
288,,,,-1.410575,-1.10579,0.148455,,,,
291,,,,-1.49047,-1.208055,0.12715,,,,
290,,,,,,,30.927319,-66.317978,-58.822945,
291,0.096277,6.120781,5.479884,,,,,,,
293,0.110636,6.116018,5.371253,,,,,,,
295,,,,,,,,,,224.543015
293,,,,-1.581017,-1.309255,0.110106,,,,
296,0.172858,6.058863,5.361807,,,,,,,
296,,,,-1.676891,-1.415781,0.090931,,,,
298,0.22072,6.030286,5.281516,,,,,,,
298,,,,-1.769569,-1.524438,0.071756,,,,
301,0.282942,5.992182,5.248454,,,,,,,
301,,,,-1.868639,-1.640552,0.045125,,,,
300,,,,,,,30.190239,-65.110123,-61.397507,
303,0.235078,5.968368,5.281516,,,,,,,
303,,,,-1.966643,-1.756666,0.023819,,,,
306,0.163282,5.892161,5.442099,,,,,,,
306,,,,-2.058255,-1.878106,0.004645,,,,
308,0.072341,5.768324,5.673527,,,,,,,
308,,,,-2.145607,-1.995285,-0.011334,,,,
311,-0.047318,5.61591,5.961632,,,,,,,
311,,,,-2.225502,-2.114594,-0.029444,,,,
310,,,,,,,28.717434,-64.80307,-61.958359,
313,-0.109542,5.48731,6.159999,,,,,,,
313,,,,-2.29794,-2.223251,-0.040097,,,,
316,-0.157406,5.320607,6.433935,,,,,,,
316,,,,-2.357594,-2.329778,-0.050749,,,,
318,-0.171765,5.125327,6.679532,,,,,,,
318,,,,-2.414053,-2.430978,-0.056075,,,,
320,,,,,,,27.903938,-64.721306,-62.915573,
321,-0.171766,5.006253,6.925129,,,,,,,
323,-0.205271,4.915757,7.142389,,,,,,,
321,,,,-2.46199,-2.52046,-0.061402,,,,
323,,,,-2.501405,-2.592898,-0.060337,,,,
325,-0.253135,4.720476,7.302972,,,,,,,
325,,,,-2.535493,-2.655748,-0.058206,,,,
328,,,,-2.557864,-2.713273,-0.049684,,,,
328,-0.233991,4.625217,7.496615,,,,,,,
330,-0.262709,4.501381,7.746936,,,,,,,
330,,,,-2.574908,-2.758013,-0.039031,,,,
330,,,,,,,27.067234,-62.97517,-64.582466,
333,-0.243565,4.429937,8.035041,,,,,,,
333,,,,-2.58343,-2.789971,-0.024118,,,,
335,-0.190915,4.339441,8.247578,,,,,,,
335,,,,-2.582365,-2.80595,-0.006008,,,,
338,-0.190916,4.158449,8.342038,,,,,,,
338,,,,-2.575973,-2.809146,0.020623,,,,
340,,,,-2.570647,-2.788906,0.049386,,,,
340,,,,,,,25.66367,-60.81134,-66.648354,
340,-0.20049,4.225131,8.904078,,,,,,,
343,-0.114336,4.377545,9.220521,,,,,,,
343,,,,-2.548276,-2.737774,0.072821,,,,
345,0.038827,4.429938,9.418888,,,,,,,
345,,,,-2.513123,-2.669597,0.090931,,,,
348,0.091476,4.44899,9.664486,,,,,,,
348,,,,-2.466251,-2.585441,0.100518,,,,
350,0.129766,4.458516,9.886468,,,,,,,
350,,,,-2.415118,-2.485306,0.115432,,,,
350,,,,,,,24.318481,-59.751785,-68.65863,
353,,,,-2.361855,-2.374519,0.134607,,,,
353,0.249424,4.506146,10.070667,,,,,,,
355,0.340364,4.54425,10.132067,,,,,,,
355,,,,-2.301136,-2.258405,0.143129,,,,
358,0.416945,4.51091,10.184018,,,,,,,
358,,,,-2.240416,-2.1359,0.154847,,,,
360,0.570107,4.496621,10.221802,,,,,,,
360,,,,,,,22.967194,-58.698124,-70.35968,
360,,,,-2.180761,-2.009133,0.165499,,,,
363,0.704124,4.54425,10.179295,,,,,,,
363,,,,-2.118976,-1.882367,0.170826,,,,
365,,,,-2.064647,-1.764123,0.171891,,,,
365,0.838141,4.54425,10.103726,,,,,,,
368,0.919509,4.55854,9.962036,,,,,,,
368,,,,-2.013515,-1.651205,0.170826,,,,
370,1.048739,4.591881,9.829791,,,,,,,
370,,,,-1.969839,-1.537222,0.171891,,,,
370,,,,,,,21.666023,-57.281467,-72.089691,
373,,,,-1.932554,-1.434956,0.16763,,,,
373,1.211474,4.582355,9.683376,,,,,,,
375,1.302414,4.6538,9.621977,,,,,,,
375,,,,-1.904857,-1.334822,0.160173,,,,
378,,,,-1.885683,-1.240013,0.145259,,,,
378,1.402927,4.777637,9.522793,,,,,,,
380,,,,-1.868639,-1.147335,0.125019,,,,
380,1.517799,4.768111,9.395271,,,,,,,
380,,,,,,,20.698936,-56.078949,-73.550713,
383,1.608739,4.730008,9.343318,,,,,,,
383,,,,-1.863312,-1.070636,0.098388,,,,
385,,,,-1.867573,-0.998199,0.067495,,,,
385,1.718824,4.768112,9.263026,,,,,,,
388,,,,-1.876095,-0.936413,0.035537,,,,
388,1.848055,4.71572,9.069383,,,,,,,
390,,,,-1.889944,-0.884215,-0.006008,,,,
390,1.895918,4.658565,8.960752,,,,,,,
390,,,,,,,19.875221,-55.269444,-74.240997,
393,1.948567,4.687142,8.904075,,,,,,,
393,,,,-1.908053,-0.838409,-0.048619,,,,
395,2.006002,4.663328,8.837953,,,,,,,
395,,,,-1.93575,-0.794733,-0.09549,,,,
398,2.068224,4.610936,8.771831,,,,,,,
398,,,,-1.965577,-0.756384,-0.146623,,,,
400,2.029933,4.572833,8.800168,,,,,,,
400,,,,-2.001796,-0.728687,-0.203082,,,,
400,,,,,,,19.813808,-54.168114,-74.142006,
403,,,,-2.043342,-0.705251,-0.25741,,,,
403,1.95335,4.477573,8.743492,,,,,,,
405,1.862409,4.4871,8.795445,,,,,,,
405,,,,-2.090214,-0.683946,-0.312804,,,,
408,1.714032,4.387078,8.833229,,,,,,,
408,,,,-2.13815,-0.676489,-0.366067,,,,
410,1.627877,4.191797,8.663199,,,,,,,
410,,,,,,,19.532066,-52.639614,-76.189621,
410,,,,-2.191413,-0.678619,-0.415069,,,,
413,1.503431,4.067961,8.559293,,,,,,,
413,,,,-2.254264,-0.697794,-0.455549,,,,
415,,,,-2.316049,-0.727622,-0.494964,,,,
415,1.374199,4.048909,8.951304,,,,,,,
418,1.29283,3.896495,9.111888,,,,,,,
418,,,,-2.359725,-0.756384,-0.541836,,,,
420,1.173171,3.720266,9.173287,,,,,,,
420,,,,-2.392748,-0.786211,-0.586577,,,,
420,,,,,,,19.052441,-50.559307,-77.623154,
423,1.091802,3.563089,9.376377,,,,,,,
423,,,,-2.418315,-0.824561,-0.631318,,,,
425,0.967357,3.401149,9.541682,,,,,,,
425,,,,-2.432163,-0.869302,-0.668602,,,,
428,0.862056,3.220157,9.532236,,,,,,,
428,,,,-2.434294,-0.920434,-0.70056,,,,
430,0.818979,3.020113,9.683373,,,,,,,
430,,,,-2.431098,-0.983285,-0.730387,,,,
430,,,,,,,18.737217,-49.063217,-77.970062,
432,0.804619,2.786728,9.80145,,,,,,,
432,,,,-2.416184,-1.039744,-0.755954,,,,
435,0.790259,2.658129,9.966756,,,,,,,
435,,,,-2.393814,-1.093007,-0.775128,,,,
437,,,,-2.366117,-1.145205,-0.791107,,,,
437,0.833336,2.543818,10.080108,,,,,,,
440,,,,-2.328832,-1.181424,-0.806021,,,,
440,,,,,,,18.320961,-47.344711,-79.854095,
440,0.890771,2.429507,10.297367,,,,,,,
442,0.94342,2.386641,10.519348,,,,,,,
442,,,,-2.285157,-1.20699,-0.822,,,,
444,,,,,,,,,,321.921204
445,1.024788,2.343775,10.679933,,,,,,,
445,,,,-2.240416,-1.215513,-0.833718,,,,
447,1.063078,2.377116,10.897191,,,,,,,
447,,,,-2.180761,-1.20486,-0.847566,,,,
450,,,,-2.118976,-1.16651,-0.859284,,,,
450,1.16359,2.462849,11.043605,,,,,,,
450,,,,,,,18.102318,-46.389847,-80.954056,
452,,,,-2.052929,-1.114312,-0.873133,,,,
452,1.206667,2.54382,11.100282,,,,,,,
455,1.240171,2.691472,11.199466,,,,,,,
455,,,,-1.984752,-1.047201,-0.88485,,,,
457,,,,-1.91338,-0.958784,-0.899764,,,,
457,1.283247,2.767679,11.275034,,,,,,,
460,1.316751,2.829598,11.279756,,,,,,,
460,,,,,,,17.787094,-44.893757,-81.300964,
460,,,,-1.839877,-0.847997,-0.908286,,,,
462,1.326323,2.901042,11.326986,,,,,,,
462,,,,-1.769569,-0.728687,-0.924265,,,,
465,,,,-1.702458,-0.588072,-0.931722,,,,
465,1.412476,2.924857,11.416723,,,,,,,
467,1.474698,3.001065,11.42617,,,,,,,
467,,,,-1.634281,-0.429348,-0.942375,,,,
470,1.493843,3.043931,11.360047,,,,,,,
470,,,,-1.565039,-0.259971,-0.957288,,,,
470,,,,,,,17.423717,-43.021137,-81.970421,
472,1.493842,3.029643,11.237248,,,,,,,
472,,,,-1.495796,-0.084203,-0.971137,,,,
475,,,,-1.430815,0.103284,-0.987116,,,,
475,1.455551,3.139191,11.19474,,,,,,,
477,,,,-1.366899,0.300357,-1.005225,,,,
477,1.445978,3.186821,11.19474,,,,,,,
480,1.398113,3.182058,11.175848,,,,,,,
480,,,,-1.30831,0.49317,-1.022269,,,,
480,,,,,,,17.660408,-41.74564,-82.543427,
482,1.254522,3.253503,11.08611,,,,,,,
482,,,,-1.24972,0.685983,-1.032922,,,,
485,1.130077,3.291607,11.123895,,,,,,,
485,,,,-1.201784,0.878796,-1.045705,,,,
487,,,,-1.159173,1.055629,-1.054227,,,,
487,0.919477,3.258267,11.190017,,,,,,,
490,0.675372,3.220163,11.227801,,,,,,,
490,,,,-1.120824,1.217549,-1.053162,,,,
490,,,,,,,18.937565,-40.549507,-83.118164,
492,0.325968,3.196349,11.515906,,,,,,,
492,,,,-1.090996,1.360295,-1.04464,,,,
495,0.034,3.086801,11.766227,,,,,,,
495,,,,-1.056908,1.496648,-1.023335,,,,
497,-0.257968,2.862942,12.106285,,,,,,,
497,,,,-1.020689,1.613827,-0.992442,,,,
500,-0.473354,2.634321,12.446342,,,,,,,
500,,,,,,,20.110374,-39.345734,-83.677261,
500,,,,-0.980209,1.716093,-0.953027,,,,
502,,,,-0.926946,1.815162,-0.910417,,,,
502,-0.640877,2.500958,12.635263,,,,,,,
505,-0.693527,2.272337,12.814739,,,,,,,
505,,,,-0.859834,1.897187,-0.866741,,,,
507,-0.813187,2.048478,12.899755,,,,,,,
507,,,,-0.779939,1.961103,-0.826261,,,,
510,-0.899342,1.843671,13.09812,,,,,,,
510,,,,-0.686196,2.012236,-0.790042,,,,
510,,,,,,,21.005016,-37.770775,-83.445374,
512,-0.88977,1.624576,13.244534,,,,,,,
512,,,,-0.580735,2.061238,-0.758084,,,,
515,,,,-0.461425,2.101718,-0.731452,,,,
515,-0.918488,1.519791,13.475963,,,,,,,
517,-0.90413,1.424532,13.598762,,,,,,,
517,,,,-0.329333,2.139002,-0.706951,,,,
520,,,,-0.192979,2.183743,-0.683516,,,,
520,-0.932849,1.300696,13.76879,,,,,,,
520,,,,,,,23.013439,-37.576553,-82.534485,
522,-0.937636,1.334037,13.915204,,,,,,,
522,,,,-0.047038,2.248724,-0.665406,,,,
525,-0.93285,1.319748,14.028558,,,,,,,
525,,,,0.098903,2.328619,-0.64197,,,,
527,,,,0.24804,2.425558,-0.625991,,,,
527,-0.870628,1.391193,14.208032,,,,,,,
530,,,,0.396112,2.550194,-0.605751,,,,
530,-0.822765,1.448349,14.387507,,,,,,,
530,,,,,,,25.086319,-38.480724,-81.87719,
532,,,,0.539922,2.705722,-0.580185,,,,
532,-0.76533,1.476926,14.505583,,,,,,,
535,-0.664817,1.576949,14.656719,,,,,,,
535,,,,0.682668,2.886817,-0.557814,,,,
537,,,,0.820087,3.087087,-0.529052,,,,
537,-0.540373,1.700786,14.713396,,,,,,,
539,,,,0.951114,3.306531,-0.501355,,,,
539,-0.435074,1.834149,14.685058,,,,,,,
540,,,,,,,27.03577,-38.446514,-81.871658,
542,,,,1.07788,3.539824,-0.473659,,,,
542,-0.277125,1.934171,14.727565,,,,,,,
544,-0.123962,2.067534,14.689779,,,,,,,
544,,,,1.209973,3.790161,-0.453419,,,,
547,-0.018664,2.253289,14.694503,,,,,,,
547,,,,1.336739,4.039432,-0.431048,,,,
549,0.029199,2.448571,14.614211,,,,,,,
549,,,,1.459245,4.290834,-0.408678,,,,
550,,,,,,,29.813942,-38.479332,-81.681969,
552,0.096207,2.572408,14.562258,,,,,,,
552,,,,1.58388,4.548628,-0.387372,,,,
554,0.177575,2.691482,14.543365,,,,,,,
554,,,,1.709582,4.811748,-0.359675,,,,
557,,,,1.832087,5.071672,-0.339435,,,,
557,0.124924,2.739112,14.496135,,,,,,,
559,0.000479,2.701009,14.330829,,,,,,,
559,,,,1.958853,5.333727,-0.316,,,,
560,,,,,,,33.248108,-38.952213,-80.335869,
562,,,,2.078163,5.580868,-0.282977,,,,
562,-0.052172,2.734349,14.156076,,,,,,,
564,,,,2.18895,5.817357,-0.247823,,,,
564,-0.133541,2.743876,13.94354,,,,,,,
567,,,,2.295476,6.033606,-0.206278,,,,
567,-0.324995,2.70101,13.721557,,,,,,,
569,,,,2.398807,6.218961,-0.165797,,,,
569,-0.497304,2.758165,13.546805,,,,,,,
570,,,,,,,37.148914,-40.568779,-78.532845,
572,-0.593032,2.753402,13.471236,,,,,,,
572,,,,2.49255,6.384077,-0.118926,,,,
574,-0.746196,2.710536,13.310654,,,,,,,
574,,,,2.587359,6.521496,-0.072054,,,,
577,,,,2.681102,6.642936,-0.021987,,,,
577,-0.947223,2.70101,13.2587,,,,,,,
579,-1.119532,2.615278,13.348436,,,,,,,
579,,,,2.776976,6.747332,0.038733,,,,
580,,,,,,,41.02673,-42.733658,-76.694199,
582,-1.291842,2.581937,13.400391,,,,,,,
582,,,,2.87498,6.84214,0.095192,,,,
584,-1.454578,2.472389,13.452343,,,,,,,
584,,,,2.977245,6.932688,0.144194,,,,
587,,,,3.091228,7.016844,0.198523,,,,
587,-1.612528,2.396183,13.509021,,,,,,,
589,,,,3.212668,7.090347,0.254982,,,,
589,-1.79441,2.334265,13.405114,,,,,,,
590,,,,,,,44.410229,-43.99321,-72.52282,
592,,,,3.336239,7.145741,0.305049,,,,
592,-1.976292,2.210428,13.263422,,,,,,,
594,-2.148601,2.153273,13.069778,,,,,,,
594,,,,,,,,,,487.839661
594,,,,3.472593,7.185155,0.354051,,,,
597,,,,3.611077,7.213917,0.407314,,,,
597,-2.253901,2.10088,12.77695,,,,,,,
599,,,,3.74317,7.220309,0.456316,,,,
599,-2.407065,2.005621,12.408553,,,,,,,
600,,,,,,,47.991344,-46.016399,-67.567375,
602,-2.507579,1.977044,12.007095,,,,,,,
