"Timestamp"," Accel x"," Accel y"," Accel z"," Gyro x"," Gyro y"," Gyro z","Mag x","Mag y","Mag z","Light Intensity"
"90","-1.2306869","3.0976694","8.73513","","","","","","",""
"93","-1.2115461","3.0262272","8.93822","","","","","","",""
"94","","","","","","","-5.8285513","-35.05899","-29.527466",""
"95","-1.1541142","3.05957","9.12714","","","","","","",""
"98","-1.1349734","3.0357568","9.2782755","","","","","","",""
"100","-1.1158326","2.9357362","9.453027","","","","","","",""
"103","-1.0536146","2.945264","9.608887","","","","","","",""
"104","","","","","","","-6.2296476","-35.75027","-30.041082",""
"105","-1.0057555","2.8833475","9.7789135","0.06976768","-0.45772353","-0.05408222","","","",""
"108","-0.9866146","2.8642974","9.939497","0.06337609","-0.44707096","-0.05088642","","","",""
"110","-0.94832826","2.8452473","10.118971","0.05165818","-0.39700365","-0.041299034","","","",""
"111","","","","","","","","","",""
"113","-0.91004205","2.764279","10.175647","0.039940268","-0.32882684","-0.028515864","","","",""
"114","","","","","","","-6.656181","-35.72854","-29.514719",""
"115","-0.9100466","2.7071252","10.303166","0.030352889","-0.26171532","-0.023189534","","","",""
"118","-0.84304214","2.730942","10.350396","0.02183077","-0.2020606","-0.016797945","","","",""
"120","-0.7616787","2.7023656","10.331503","0.01330865","-0.13814484","-0.0072105643","","","",""
"123","-0.7186061","2.664264","10.42124","0.0069170585","-0.08062068","-0.0018842375","","","",""
"124","","","","","","","-6.2407374","-36.498634","-29.22574",""
"125","-0.64681536","2.6690288","10.326778","0.011178102","-0.032683883","0.004507353","","","",""
"128","-0.63246083","2.659505","10.3315","0.014373882","0.013122385","0.005572626","","","",""
"130","-0.5846018","2.6880841","10.218147","0.014373871","0.05999392","0.013029479","","","",""
"132","-0.56067455","2.6880858","10.076454","0.018634915","0.091951765","0.011964225","","","",""
"134","","","","","","","-6.0018716","-36.696297","-29.404953",""
"135","-0.5415337","2.7357173","9.901702","0.029287541","0.120713815","0.0119642345","","","",""
"137","-0.60376084","2.7976375","9.80724","0.03567911","0.13456218","0.011964245","","","",""
"140","-0.5702608","2.83098","9.679717","0.044201206","0.14201896","0.0087684635","","","",""
"142","-0.5989834","2.8405077","9.46718","0.05165804","0.1420189","0.0055726827","","","",""
"144","","","","","","","-6.325142","-35.945625","-29.091125",""
"145","-0.6612104","2.9119537","9.34438","0.06018014","0.13775778","0.0034421647","","","",""
"147","-0.7425828","2.8833778","9.179073","0.07083277","0.122844025","2.4638357E-4","","","",""
"150","-0.8095962","2.9167202","8.99015","0.08042013","0.09727764","0.0013116564","","","",""
"151","","","","","","","","","",""
"152","-0.83353233","2.9881663","8.78706","0.08894222","0.06851546","0.0013116658","","","",""
"154","","","","","","","-6.491503","-36.10093","-29.826246",""
"155","-0.9627683","2.9834054","8.725659","0.098529585","0.02697012","0.0023769385","","","",""
"157","-1.020209","3.0024588","8.503676","0.104921155","-0.016705748","0.004507475","","","",""
"160","-1.0010681","3.0739052","8.475337","0.11237799","-0.06677319","0.009833802","","","",""
"162","-0.9771408","3.0358033","8.347815","0.11876956","-0.11897117","0.016225392","","","",""
"164","","","","","","","-5.816971","-36.311485","-30.99565",""
"165","-0.9771453","3.0881975","8.210846","0.123030595","-0.17649546","0.021551719","","","",""
"167","-0.9819362","3.0596216","8.149446","0.12942217","-0.24147661","0.026878046","","","",""
"170","-0.9245045","3.0310454","8.135275","0.13261795","-0.30326197","0.03113911","","","",""
"172","-0.9867315","3.1024916","8.163612","0.13794425","-0.36930835","0.03966123","","","",""
"174","","","","","","","-6.215513","-34.998962","-31.011036",""
"175","-0.98673606","3.035812","8.2627945","0.14220531","-0.43748528","0.044987556","","","",""
"177","-1.005886","3.116784","8.376147","0.14540109","-0.49181378","0.053509675","","","",""
"180","-1.0202495","3.1548896","8.569791","0.15498844","-0.5429465","0.05990126","","","",""
"182","-0.98196316","3.1406024","8.678418","0.15924948","-0.58236134","0.06522759","","","",""
"184","","","","","","","-6.787653","-35.535576","-29.50575",""
