"Timestamp"," Accel x"," Accel y"," Accel z"," Gyro x"," Gyro y"," Gyro z","Mag x","Mag y","Mag z","Light Intensity"
"0","","","","","","","","","","5.620502"
"9516","-0.3504353","3.0178823","9.370567","0.004283067","-0.027728932","-0.025935853","","","",""
"9518","-0.32172036","3.06075","9.375289","0.0064135864","-0.03518582","-0.025935845","","","",""
"9520","","","","","","","-15.846617","48.463802","-30.573378",""
"9521","-0.31693724","3.0416996","9.408349","0.008544106","-0.037316393","-0.023805311","","","",""
"9523","-0.34087223","3.0512264","9.408348","0.014935679","-0.042642754","-0.020609515","","","",""
"9526","-0.32651633","3.0702796","9.417794","0.014935671","-0.047969118","-0.01847898","","","",""
"9528","-0.2690833","3.08457","9.469747","0.017066192","-0.04157758","-0.017413711","","","",""
"9530","","","","","","","-15.867649","48.655014","-30.889265",""
"9531","-0.29301822","3.0512302","9.3941765","0.017066184","-0.04477342","-0.015283178","","","",""
"9533","-0.30259413","3.0036023","9.427238","0.022392495","-0.045838725","-0.011022117","","","",""
"9536","-0.29781094","2.9702628","9.455576","0.022392487","-0.03944719","-0.008891583","","","",""
"9538","-0.31217322","2.965501","9.436682","0.02239248","-0.039447233","-0.00676105","","","",""
"9540","","","","","","","-15.658949","48.63973","-30.920532",""
"9541","-0.29781732","2.9845538","9.375283","0.024523","-0.03412096","0.0028263296","","","",""
"9543","-0.30739322","2.9797926","9.351667","0.022392465","-0.03199048","0.004956863","","","",""
"9546","-0.32654187","2.965505","9.356389","0.019196667","-0.027729467","0.0049568694","","","",""
"9548","-0.32175866","3.0083725","9.342219","0.021327186","-0.024533719","0.00921793","","","",""
"9550","","","","","","","-15.811451","49.0239","-31.227448",""
"9551","-0.2643257","3.0036113","9.304435","0.02452297","-0.031990614","0.011348464","","","",""
"9553","-0.25954252","3.0702937","9.318603","0.020261908","-0.03305592","0.012413734","","","",""
"9556","-0.33134097","3.0702949","9.309156","0.016000845","-0.0319907","0.014544267","","","",""
"9558","-0.31219876","3.0417187","9.285542","0.016000837","-0.031990748","0.015609537","","","",""
"9560","","","","","","","-16.187874","49.408627","-30.730047",""
"9561","-0.29784286","3.0798237","9.280817","0.01600083","-0.037317105","0.015609545","","","",""
"9563","-0.21169178","3.1560316","9.276093","0.014935558","-0.03838241","0.018805342","","","",""
"9566","-0.18297689","3.1512702","9.3186","0.012805023","-0.036251932","0.016674822","","","",""
"9568","-0.24520263","3.194138","9.337491","0.012805016","-0.0383825","0.014544301","","","",""
"9570","-0.25477847","3.1655614","9.309153","0.010674481","-0.03412149","0.013479044","-16.065536","49.206825","-30.275185",""
"9573","-0.23084994","3.1322224","9.261921","0.0064134197","-0.030925745","0.01028326","","","",""
"9575","-0.18298963","3.1322238","9.2997055","0.0021523584","-0.028795263","0.0070874756","","","",""
"9578","-0.21649732","3.1703284","9.318596","0.0021523505","-0.02986057","0.0028264283","","","",""
"9580","-0.21650052","3.1941442","9.266643","-0.002108711","-0.026664825","-3.6935578E-4","-15.952053","49.208023","-30.754648",""
"9583","-0.27393985","3.1893828","9.257196","-0.009565563","-0.02666487","-0.0024998754","","","",""
"9585","-0.23565225","3.2084358","9.318594","-0.013826625","-0.028795442","-0.007826187","","","",""
"9588","-0.22129634","3.1655705","9.285533","-0.021283476","-0.02666496","-0.009956707","","","",""
"9590","-0.23087227","3.1322315","9.271364","-0.026609803","-0.025599739","-0.007826174","-15.999119","48.84797","-30.880299",""
"9591","","","","","","","","","",""
"9593","-0.22130272","3.1417582","9.276085","-0.02660981","-0.027730314","-0.009956694","","","",""
"9595","-0.23087864","3.1131818","9.290254","-0.031936135","-0.026665093","-0.009956688","","","",""
"9598","-0.2165228","3.127472","9.351652","-0.035131935","-0.028795663","-0.012087208","","","",""
"9600","-0.16866249","3.1131842","9.37999","-0.036197208","-0.033056766","-0.011021938","-16.05336","49.21861","-30.893627",""
"9603","-0.22610182","3.060793","9.417774","-0.037262477","-0.034122072","-0.012087194","","","",""
"9605","-0.2500368","3.0274541","9.46028","-0.037262484","-0.034122113","-0.011021924","","","",""
"9608","-0.22610825","3.0798478","9.488618","-0.037262492","-0.03092637","-0.011021918","","","",""
"9610","-0.2644022","3.0417452","9.498063","-0.035131972","-0.036252733","-0.013152438","-16.110643","49.586304","-30.752344",""
"9613","-0.23090091","3.0607982","9.488616","-0.03193619","-0.034122247","-0.009956641","","","",""
"9615","-0.2739813","3.1322439","9.535847","-0.02767514","-0.03199177","-0.011021898","","","",""
"9618","-0.28834352","3.146534","9.5830765","-0.02234883","-0.026665492","-0.016348207","","","",""
"9620","-0.25962862","3.094143","9.630305","-0.021283574","-0.025600275","-0.016348202","-15.761341","49.386894","-31.256409",""
"9623","-0.317068","3.0369883","9.6397505","-0.0127614755","-0.026665581","-0.015282932","","","",""
"9625","-0.28835306","3.0512784","9.606689","-0.008500429","-0.022404572","-0.013152398","","","",""
"9628","-0.3027153","3.036991","9.601965","-0.004239382","-0.02027409","-0.012087128","","","",""
"9630","-0.29793218","3.075096","9.616133","0.0010869282","-0.01601308","-0.006760804","-15.904987","49.568073","-30.628998",""
"9631","","","","","","","","","",""
"9633","-0.30750805","3.0798602","9.578349","0.007478501","-0.014947861","-0.005695534","","","",""
"9635","-0.35537472","3.0846245","9.573625","0.008543758","-0.013882643","-0.006760791","","","",""
"9638","-0.35059154","3.1227293","9.625578","0.01173954","-0.012817424","-0.00249973","","","",""
"9640","-0.3553811","3.1036785","9.559455","0.018131115","-0.009621678","-3.6919652E-4","-16.089613","49.39509","-30.43646",""
"9643","-0.31709355","3.089391","9.639746","0.024522688","-0.0053606685","0.0028266015","","","",""
"9645","-0.29795128","3.0751035","9.611407","0.031979524","-0.0032301855","0.0060223984","","","",""
"9648","-0.33624527","3.0608158","9.550006","0.034110047","-3.443967E-5","0.006022405","","","",""
"9650","-0.30753037","3.0179508","9.516945","0.035175297","0.0042265696","0.008152938","-16.04423","49.227448","-31.357454",""
"9653","-0.3075336","3.0608184","9.474437","0.040501606","0.005291789","0.011348736","","","",""
"9655","-0.36018658","3.0941606","9.450821","0.038371075","0.006357008","0.014544533","","","",""
"9658","-0.35061708","3.0846357","9.384698","0.038371067","0.006356963","0.014544539","","","",""
"9660","-0.2979704","3.1417923","9.351636","0.037305795","0.005291655","0.016675074","-16.128632","49.78046","-31.22284",""
"9663","-0.3123327","3.113216","9.379973","0.03411","0.0031610841","0.015609816","","","",""
"9665","-0.3027632","3.0846395","9.361081","0.0309142","-0.0021652787","0.017740352","","","",""
"9668","-0.33148447","3.0941668","9.346911","0.028783666","-0.006426377","0.019870885","","","",""
"9670","-0.28841045","3.1656122","9.365802","0.024522604","-0.007491685","0.020936156","-15.824713","49.748695","-30.805908",""
"9671","","","","","","","","","",""
"9672","-0.2836273","3.1370358","9.384693","0.021326806","-0.008556993","0.023066688","","","",""
"9675","-0.21662171","3.1084595","9.394139","0.020261535","-0.009622301","0.02413196","","","",""
"9677","-0.17354774","3.1608531","9.342186","0.016000474","-0.014948663","0.024131965","","","",""
"9680","-0.15440555","3.194195","9.35163","0.013869938","-0.010687653","0.020936182","-15.926018","49.75928","-30.944887",""
"9682","-0.15440871","3.1560924","9.408306","0.012804667","-0.012818225","0.020936187","","","",""
"9685","-0.15441191","3.1846719","9.446091","0.008543606","-0.01601406","0.020936195","","","",""
"9687","-0.14484243","3.1275175","9.408304","0.0074783345","-0.014948841","0.016675146","","","",""
"9690","-0.120913826","3.1513338","9.436643","2.1482527E-5","-0.017079413","0.014544626","-16.00738","50.31524","-30.96488",""
"9692","-0.11134437","3.1894383","9.446089","-0.002109052","-0.019209985","0.009218315","","","",""
"9695","-0.087415755","3.1942027","9.507487","-0.0021090598","-0.024536347","0.007087794","","","",""
"9697","-0.14006883","3.2227821","9.493317","-0.007435385","-0.024536392","0.0049572736","","","",""
"9700","-0.12092657","3.1513386","9.498039","-0.0053048655","-0.02240591","0.0038920168","-16.18896","50.145203","-30.92695",""
"9702","-0.12571613","3.1751547","9.521654","2.1444808E-5","-0.024536481","6.962328E-4","","","",""
"9705","-0.1257193","3.1703935","9.56416","2.1436892E-5","-0.022405997","-0.0014342868","","","",""
"9707","-0.13050887","3.165631","9.5405445","0.0021519565","-0.020275515","-0.0056953346","","","",""
"9710","-0.11615302","3.1561065","9.592498","0.010674057","-0.02347135","-0.005695328","-15.974171","50.13581","-31.267435",""
"9711","","","","","","","","","",""
"9712","-0.13530159","3.1322935","9.583051","0.01386984","-0.022406131","-0.007825849","","","",""
"9715","-0.13051845","3.1703985","9.512205","0.01600036","-0.021340912","-0.009956369","","","",""
"9717","-0.15445337","3.1227698","9.606665","0.02132667","-0.021340957","-0.013152153","","","",""
"9720","-0.14967023","3.1084824","9.606664","0.024522454","-0.016014684","-0.013152147","-15.986347","50.124027","-30.648993",""
"9722","-0.15924603","3.1227725","9.601939","0.02558771","-0.010688411","-0.011021613","","","",""
"9725","-0.1736083","3.0703812","9.55471","0.03197928","-0.013884245","-0.009956342","","","",""
"9727","-0.17839788","3.0941975","9.545262","0.0341098","-0.016014818","-0.009956336","","","",""
"9730","-0.15446933","3.1323023","9.564154","0.035175055","-0.007492754","-0.007825802","-16.662561","49.806892","-30.526234",""
"9732","-0.18319054","3.079911","9.587769","0.039436102","-0.0074927984","-0.004630005","","","",""
"9735","-0.254989","3.0703864","9.554708","0.039436094","-0.0042970525","-0.0035647347","","","",""
"9737","-0.23106045","3.0656242","9.540536","0.038370825","0.0010292206","-0.0024994647","","","",""
"9740","-0.19755918","3.0703888","9.5121975","0.041566607","0.0010291764","0.001761596","-16.470762","49.24918","-30.831097",""
"9742","-0.1879897","3.1227827","9.474413","0.0415666","0.0031596588","0.004957393","","","",""
"9745","-0.21192461","3.122784","9.493305","0.038370803","0.008485932","0.006022664","","","",""
"9747","-0.20235512","3.122785","9.498026","0.039436057","0.011681678","0.008153197","","","",""
"9750","-0.197572","3.1084976","9.44135","0.03943605","0.012746897","0.010283731","-15.791504","49.569267","-31.108463",""
"9751","","","","","","","","","",""
"9752","-0.2358659","3.1418393","9.398842","0.03624025","0.011681589","0.009218474","","","",""
"9755","-0.2502281","3.1847074","9.427179","0.038370773","0.011681545","0.008153217","","","",""
"9757","-0.22151321","3.1656568","9.403564","0.038370766","0.009550973","0.0102837505","","","",""
"9760","-0.2454482","3.2037616","9.361056","0.03837076","0.009550929","0.012414284","-15.950094","49.947548","-31.10616",""
"9762","-0.22630595","3.2037628","9.422454","0.03624022","0.008485621","0.0102837635","","","",""
"9765","-0.17365934","3.1608977","9.32327","0.038370743","0.0052897846","0.01028377","","","",""
"9767","-0.1832352","3.208528","9.318546","0.04050126","0.004224477","0.0102837775","","","",""
"9770","-0.19281112","3.2323442","9.3705","0.037305463","0.0020939054","0.008153257","-15.660032","49.3763","-31.117432",""
"9772","-0.17845528","3.2466345","9.379944","0.039435983","-0.0053629843","0.004957473","","","",""
